datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2013-03-11 00:00:00,92.0,1014.0,282.53,303.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-03-11 02:00:00,91.0,1014.0,281.98,295.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-03-20 20:00:00,78.0,1021.0,284.327,167.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-03-21 15:00:00,62.0,1015.0,289.86,293.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-03-22 03:00:00,53.0,1015.0,283.01,0.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-03-29 23:00:00,81.0,1017.0,286.34,355.0,0.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-03-31 09:00:00,30.0,1015.0,295.0,143.0,2.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-04-01 18:00:00,41.0,1012.0,294.26,0.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-04-05 00:00:00,37.0,1006.0,291.16,139.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-04-06 17:00:00,91.0,1015.0,284.86,298.0,2.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-04-06 19:00:00,93.0,1016.0,284.28,295.0,2.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-04-07 09:00:00,53.0,1017.0,292.65,359.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-04-10 21:00:00,83.0,991.0,287.5,229.0,3.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-04-13 16:00:00,73.0,1014.0,289.26,331.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-04-17 04:00:00,59.0,987.0,289.6,253.0,7.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-04-17 11:00:00,48.0,986.0,292.5,264.0,10.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-04-22 16:00:00,82.0,1012.0,286.515,297.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-04-28 11:00:00,8.0,986.0,306.3,48.0,2.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-05-02 11:00:00,15.0,985.0,307.5,316.0,5.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-05-07 11:00:00,35.0,986.0,301.7,303.0,5.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-05-19 09:00:00,26.0,990.0,305.1,325.0,4.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-05-30 05:00:00,20.0,1016.0,294.88,104.0,0.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-06-04 05:00:00,24.0,1011.0,299.84,279.0,3.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-06-10 11:00:00,65.0,1010.0,298.62,277.0,6.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-06-16 03:00:00,99.0,992.0,288.422,267.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-06-27 02:00:00,97.0,990.0,289.961,272.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-02 21:00:00,86.0,991.0,293.41,268.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-07-05 22:00:00,79.0,989.0,292.93,283.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-05 23:00:00,92.0,988.0,290.354,285.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-09 07:00:00,73.0,992.0,298.702,292.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-10 06:00:00,82.0,991.0,295.766,274.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-07-14 17:00:00,65.0,986.0,298.693,278.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-15 00:00:00,96.0,987.0,292.461,276.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-17 17:00:00,59.0,987.0,298.858,273.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-18 21:00:00,92.0,988.0,292.491,271.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-24 05:00:00,74.0,984.0,297.844,271.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-07-29 19:00:00,82.0,987.0,292.126,272.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-01 01:00:00,91.0,984.0,289.796,233.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-01 04:00:00,94.0,984.0,288.627,231.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-01 10:00:00,48.0,984.0,302.499,235.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-05 05:00:00,91.0,987.0,294.933,269.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-08-08 01:00:00,91.0,985.0,289.887,263.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-08 15:00:00,41.0,985.0,303.406,299.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-09 04:00:00,78.0,1020.0,294.117,266.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-11 09:00:00,55.0,983.0,302.755,257.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-13 19:00:00,66.0,986.0,296.482,294.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-14 01:00:00,96.0,986.0,290.432,308.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-08-19 04:00:00,100.0,985.0,292.888,277.0,0.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-08-28 16:00:00,46.0,985.0,303.945,342.0,2.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-09-01 01:00:00,95.0,1021.0,292.031,268.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-09-19 19:00:00,62.0,988.0,295.34,311.0,0.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-09-20 11:00:00,57.0,989.0,302.604,273.0,2.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-09-21 07:00:00,96.0,993.0,295.045,219.0,1.0,rainy,Jerusalem,Israel,31.769039,35.216331
2013-09-24 10:00:00,77.0,1009.0,295.8355,248.0,1.0,rainy,Jerusalem,Israel,31.769039,35.216331
2013-09-25 00:00:00,82.0,993.0,292.94,250.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-10-02 22:00:00,88.0,1023.0,290.376333333,194.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-10-07 01:00:00,96.0,996.0,283.002,347.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-10-18 23:00:00,94.0,993.0,286.574,221.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-10-25 04:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-10-27 07:00:00,77.0,1028.0,290.916,237.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-10-30 03:00:00,95.0,1026.0,286.2315,90.0,1.0,rainy,Jerusalem,Israel,31.769039,35.216331
2013-11-03 06:00:00,77.0,1030.0,290.2805,65.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-03 15:00:00,62.0,1030.0,293.0235,105.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2013-11-06 00:00:00,89.0,1028.0,285.138,305.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-08 20:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-09 03:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-10 08:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-14 02:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-16 15:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-19 04:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-20 02:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-21 14:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-24 12:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-25 08:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-27 09:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-11-28 08:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-04 16:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-07 00:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-09 01:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-14 05:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-20 01:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-22 08:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-23 22:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-26 22:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-27 00:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-28 10:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-30 22:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2013-12-30 23:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-03 08:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-08 09:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-10 02:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-14 01:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-14 13:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-15 02:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-21 01:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-22 22:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-01-25 03:00:00,93.0,1000.0,283.318,68.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-02-07 11:00:00,36.0,1018.0,290.89,110.0,2.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-02-08 22:00:00,65.0,1023.0,281.25,0.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-02-10 05:00:00,60.0,1021.0,278.82,0.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-02-12 17:00:00,30.0,1014.0,291.57,50.0,2.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-02-12 20:00:00,31.0,1014.0,289.82,90.0,3.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-02-14 05:00:00,54.0,1014.0,286.27,120.0,2.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-02-14 23:00:00,87.0,1013.0,286.27,0.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-02-18 12:00:00,55.0,1025.0,292.15,320.0,6.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-02-24 14:00:00,68.0,1013.0,292.15,280.0,5.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-02-25 09:00:00,68.0,1017.0,291.15,240.0,6.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-02-28 04:00:00,76.0,1021.0,284.15,0.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-03-03 23:00:00,82.0,1010.0,288.15,140.0,2.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-03-05 00:00:00,70.0,1020.0,284.1775,162.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-03-06 04:00:00,44.0,1014.0,289.15,0.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-03-06 08:00:00,43.0,1016.0,296.15,250.0,5.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-03-07 20:00:00,64.0,1010.0,293.15,0.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-03-08 09:00:00,26.0,1011.0,301.15,270.0,5.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-03-13 01:00:00,87.0,1012.0,285.15,220.0,2.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-03-13 09:00:00,87.0,1013.0,285.15,180.0,2.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-03-16 16:00:00,40.0,1014.0,294.55,120.0,3.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-03-21 04:00:00,87.0,1018.0,286.34,0.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-03-24 05:00:00,88.0,1013.0,289.53,0.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-03-25 14:00:00,60.0,1012.0,293.64,300.0,3.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-04-02 05:00:00,82.0,1011.0,287.96,0.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-04-03 15:00:00,59.0,1016.0,292.21,290.0,4.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-04-03 17:00:00,67.0,1017.0,289.52,300.0,2.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-04-10 01:00:00,82.0,1015.0,288.15,180.0,3.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-04-16 11:00:00,37.0,1011.0,300.7,310.0,4.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-04-21 11:00:00,53.0,1015.0,296.27,300.0,4.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-04-23 01:00:00,82.0,1017.0,287.74,0.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-01 12:00:00,51.0,1025.0,299.7285,221.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-02 19:00:00,63.0,1028.0,289.782666667,240.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-04 13:00:00,14.0,1010.0,311.19,300.0,5.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-07 13:00:00,100.0,992.0,291.865,33.0,1.0,rainy,Jerusalem,Israel,31.769039,35.216331
2014-05-08 08:00:00,100.0,989.0,292.194,271.0,1.0,rainy,Jerusalem,Israel,31.769039,35.216331
2014-05-11 04:00:00,93.0,993.0,285.309,340.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-13 14:00:00,65.0,998.0,294.023,293.0,2.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-15 11:00:00,59.0,992.0,299.052,332.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-18 00:00:00,92.0,998.0,287.719,290.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-19 10:00:00,81.0,997.0,293.587,292.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-05-23 12:00:00,60.0,990.0,298.972,301.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-24 18:00:00,63.0,995.0,293.161,278.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-24 22:00:00,76.0,995.0,290.158,310.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-05-29 13:00:00,57.0,1013.0,299.74,310.0,5.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-06-04 15:00:00,53.0,991.0,300.352111362,97.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-06-07 02:00:00,98.0,992.0,288.063,215.0,0.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-06-09 02:00:00,93.0,990.0,287.775,42.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-06-22 01:00:00,92.0,1026.0,291.219666667,282.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-06-23 03:00:00,95.0,998.0,289.784673114,285.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-06-24 07:00:00,80.0,1023.0,297.801,285.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-06-26 04:00:00,88.0,996.0,290.344532666,266.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-06-28 16:00:00,45.0,1022.0,305.302666667,299.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-06-30 20:00:00,70.0,1023.0,296.621333333,286.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-07-04 20:00:00,77.0,984.0,294.793,259.0,1.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-07-14 15:00:00,54.0,989.0,300.287,284.0,3.0,rainy,Jerusalem,Israel,31.769039,35.216331
2014-07-15 00:00:00,86.0,989.0,295.036,256.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-07-15 11:00:00,59.0,989.0,300.893,279.0,2.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-07-15 12:00:00,59.0,989.0,300.893,279.0,2.0,sunny,Jerusalem,Israel,31.769039,35.216331
2014-07-17 06:00:00,80.0,993.0,296.259,272.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2014-07-17 07:00:00,72.0,992.0,299.031,312.0,1.0,cloudy,Jerusalem,Israel,31.769039,35.216331
2012-10-02 16:00:00,80.0,985.0,300.925,202.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2012-10-03 02:00:00,96.0,986.0,297.59,135.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-10-05 10:00:00,36.0,983.0,309.26,135.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-10-09 19:00:00,76.0,985.0,295.37,225.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-10-18 00:00:00,88.0,985.0,295.37,292.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-10-24 04:00:00,91.0,985.0,293.15,315.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-10-24 07:00:00,55.0,986.0,304.82,270.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-10-24 14:00:00,51.0,984.0,299.26,90.0,5.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-10-27 14:00:00,58.0,982.0,297.59,180.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-10-28 03:00:00,86.0,985.0,290.93,315.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-11-15 18:00:00,75.0,988.0,291.48,225.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-11-18 15:00:00,53.0,982.0,297.04,180.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2012-11-20 14:00:00,63.0,986.0,295.37,135.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2012-11-23 04:00:00,69.0,982.0,289.26,337.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2012-11-23 19:00:00,86.0,983.0,290.37,135.0,0.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-11-23 22:00:00,87.0,983.0,289.82,315.0,0.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-11-27 04:00:00,95.0,988.0,286.48,326.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-11-27 16:00:00,91.0,988.0,289.82,202.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-04 04:00:00,54.0,987.0,288.15,337.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2012-12-05 10:00:00,53.0,979.0,298.71,135.0,5.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-12-06 06:00:00,89.0,982.0,288.71,67.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-06 10:00:00,94.0,982.0,288.71,135.0,0.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-09 02:00:00,63.0,968.0,287.22,242.0,4.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-09 05:00:00,63.0,968.0,287.22,242.0,4.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-09 15:00:00,77.0,970.0,286.95,233.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-13 00:00:00,79.0,989.0,287.59,337.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-13 06:00:00,58.0,989.0,293.15,270.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-16 18:00:00,75.0,989.0,287.59,303.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2012-12-19 23:00:00,51.0,986.0,287.59,0.0,4.0,cloudy,Beersheba,Israel,31.25181,34.791302
2012-12-23 07:00:00,46.0,989.0,294.26,0.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2012-12-24 13:00:00,46.0,967.0,286.57,116.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-12-24 15:00:00,46.0,967.0,286.57,116.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2012-12-29 09:00:00,33.0,988.0,301.48,0.0,0.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-01-03 13:00:00,63.0,974.0,286.83,318.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-01-05 07:00:00,98.0,1029.0,283.559,219.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2013-01-06 18:00:00,74.0,982.0,287.59,45.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2013-01-08 20:00:00,87.0,1004.0,283.3485,162.0,6.0,rainy,Beersheba,Israel,31.25181,34.791302
2013-01-13 12:00:00,40.0,975.0,282.78,85.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-01-15 16:00:00,81.0,994.0,287.04,225.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-01-16 04:00:00,49.0,994.0,283.15,303.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-01-16 17:00:00,38.0,992.0,287.59,270.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-01-21 12:00:00,41.0,972.0,285.83,340.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-01-24 03:00:00,92.0,971.0,284.445,274.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-01-25 19:00:00,37.0,965.0,287.04,140.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-01-26 07:00:00,30.0,966.0,293.36,240.0,6.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-01-31 09:00:00,51.0,963.0,288.35,244.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-02 13:00:00,98.0,962.0,282.07,253.0,5.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-03 07:00:00,68.0,973.0,285.55,267.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-03 09:00:00,75.0,973.0,285.9,255.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-06 10:00:00,24.0,966.0,294.84,123.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-07 02:00:00,34.0,961.0,288.88,145.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-09 05:00:00,56.0,967.0,285.22,98.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-09 18:00:00,59.0,967.0,285.03,226.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-02-15 20:00:00,47.0,983.0,290.37,315.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-17 03:00:00,53.0,989.0,282.59,78.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-02-18 16:00:00,73.0,986.0,286.48,168.0,0.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-02-25 14:00:00,44.0,1012.0,293.8405,131.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-03-03 10:00:00,23.0,968.0,293.4,207.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-03-09 09:00:00,14.0,964.0,294.07,102.0,4.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-03-10 06:00:00,78.0,964.0,287.5,255.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-03-17 08:00:00,54.0,966.0,291.4,301.0,5.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-03-17 16:00:00,62.0,999.0,286.735,310.0,4.0,rainy,Beersheba,Israel,31.25181,34.791302
2013-03-18 08:00:00,58.0,968.0,287.7,271.0,8.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-03-20 05:00:00,53.0,966.0,285.7,53.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-03-20 06:00:00,53.0,966.0,285.7,53.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-03-20 13:00:00,42.0,964.0,291.0,328.0,4.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-03-22 07:00:00,27.0,968.0,295.6,105.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-03-23 02:00:00,25.0,960.0,289.8,128.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-03-24 15:00:00,69.0,965.0,287.4,286.0,7.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-03-25 22:00:00,80.0,970.0,282.6,36.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-04-05 12:00:00,62.0,965.0,288.7,291.0,8.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-04-06 10:00:00,54.0,966.0,291.4,294.0,9.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-04-11 19:00:00,88.0,969.0,284.8,326.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-04-19 22:00:00,73.0,982.0,288.15,225.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-04-20 18:00:00,74.0,965.0,284.9,264.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-04-21 16:00:00,63.0,996.0,288.2035,292.0,4.0,rainy,Beersheba,Israel,31.25181,34.791302
2013-04-22 20:00:00,90.0,966.0,284.5,276.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-04-23 02:00:00,94.0,965.0,283.3,226.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-04-23 09:00:00,47.0,965.0,292.0,281.0,6.0,cloudy,Beersheba,Israel,31.25181,34.791302
2013-04-29 23:00:00,8.0,965.0,294.61,102.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2013-05-06 02:00:00,38.0,965.0,291.5,318.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
